text,label
RT @USER: ساعه يا ونيس ،،،<LF>ماهي عيب يا سيد التريس <LF>كان غفيت ساعه يا ونيس <LF>ساعه يا عنيد <LF>ياللي جبت من برقه بعيد <LF>مانك تو متحمل الكيد <LF>خاي...,NOT
@USER @USER @USER مسكتيه من الايد اللي بتوجعه 😂😂 يا اخونجي يا منصور يا مستترك 😁,OFF
اللى صوته مسموع او صوته بيأثر يا فى السجن يا بره مصر لاكن احنا ملناش لازمه عشان كدا متساب تقول اللى تقوله ✌️,NOT
كلنا عيوب الا من ستر ربنا علينا <LF>ربنا يسترك و يسترها معاكي و عليكي و يحبك و يحبب فيكي خلقه اكتر و اكتر ،ربنا يجعلك في مل خطوه سلامه و حب منه و من الناس ليكي ، يا رب يحعلك مستجابه الدعاء و يتقبل صالح الدعاء ليكي من لحظه ما اتولدتي يا ... يا طيبه ،بحبك جدا . URL,NOT
@USER الله عليك يا مو صلاح يا فخر العرب<LF>ديمن مشرفنا في كل مكان ورافع اسم بلدك مصر في العالي<LF>منور الدنيا كلها انت وهاذرد,NOT
RT @USER: يا ليل يا باشا يا ليل 🎶,NOT
@USER يا حمار ، يا جاهل ، نسبة الباطل ما بتتحسبش ، و عاملي نفسك معرض و برم و انت ابو جهل,OFF
RT @USER: @USER والله منور بيك يا سوووو يا قمر انت ❤😘<LF>#ابتدي_يومك_عالراديو9090,NOT
@USER يا بعدي يا زووز، مسائك نور ونوّير💙💙,NOT
يا ذكريات يا كل شتائم الدنيا إنتِ,NOT
اللهم يا قوي يا مهيمن يا رحيم حقق لأهل السودان امالهم و تطلعاتهم و لا تردهم خائبين واصرف عنهم كل شر و حقد و غيظ و كيد الكائدين #السودان,NOT
@USER وانت طيب يا ابو جمال يا صحبي ❤️❤️,NOT
RT @USER: انتي غير كل البنات اللي عرفتها في حيااتي (انتي غير) 😘<LF>-بس يا بابا بس يا حبيبى 😂👊,NOT
يا وصفة الحب يا دكتوري و طبي💘,NOT
URL واااااي هذوله يبيلهم بال طويل يا حلوهم يا ربي طلعوا روحهم 😂😂😂😂😂😂😂,NOT
RT @USER: انت بتحب يا سيد؟ <LF>=حب اي يا ام السيد. انا عاوز اكل المحشي استوي ولا لسه.. URL,NOT
@USER @USER وبعدين يا بو يمن يا زق ما عندك بلد خايس مليء بالقات تتكلم عنه بدل ما انت مشغول بسادتك وتاج راسك,OFF
يا مكثر غيابـكك و يا قل صبري . .,NOT
RT @USER: يا دلعوا يا دلعوا والله ، ربي يسعد قلبك يا بطه ❤❤ URL,NOT
RT @USER: الله اغفر لنا ولكل المسلمين يا كريم وتب علينا يا رحمان يا رحيم ..,NOT
@USER روح عند ديغول و ابني جمهورية يا الرخيس يا الكلب يا اللقيط,OFF
يا عروس الشمس يا اخت النهار يا بقايا عطر مليت انتظار.,NOT
يا صاحب الزمان يا أبا صالح يا فرج إنني في شوق سيدي إليك 💚💔 #مولد_الامام_المهدي,NOT
اللهم يا سابق النعم يا دافع النغم يا فارج الغمم ي كاشف الظُلْم يا اعدل من حكم يا حسيب من ظَلم يا ولي من ظُلِم يا اول بلا بداية يا اخر بلا نهايه يا من له اسم بلا كنايه اجعل لي من امري هذا (اذكر حاجتك )فرجا ومخرجا #بن_لادن_بلا_رواتب_لرمضان,NOT
حاجةً في النّفس يا ربّ .. فاقضها يا خير قاضٍ,NOT
يارب لجأتُ إليكَ بِكسري وضعفي فـ أجبُرني يا الله اللهُّم يا مُغيّر الأحوال غير حالي لأفضل حال وأُرزقني رِزقاً واسعاً عاجلاً غير أجلاً♥️♥️<LF> #ليلة_النصف_من_شعبان,NOT
يا مُختلفه بصحبتك يا اغلا اصحابي.,NOT
@USER يا ريتك ماكبرت يا فقري يا منوفي 😂,OFF
RT @USER: يا لولو البحر ولا يا غلى ماسه,NOT
يا حـزة عصير يا علة هـل الشـحنه<LF>كبودهم من ذعاذيع العصر طاشت .,NOT
RT @USER: صل الله عليك يا مولاي يا رسول الله (ص) صل الله عليك يا مولاي يا ابا عبد الله (ع) يا رحمة الله الواسعه ويا باب نجاة الامه ، ما...,NOT
يا واثقه في مشيتك كنك الخيل <LF>انتي شموخ العز وانتي سنامه <LF>نفرح بشوفك فرحة البدو للسيل <LF>عشق بدوي يا فرحتة يا غرامه <LF>نظرة عيونك تجذب الليل وسهيل <LF>والفارس اللي ملك وانتي مرامه URL,NOT
RT @USER: يا بعد عيني وروحي يا معاناتي وجروحي💔💔💔💔💔💔,NOT
يا ابتسامتي يا فرحي .. ياضوى عيون الضرير,NOT
بومبر يا اوساخ يا عنصريين بومبر @USER,OFF
@USER منتا من كم يوم كنت اتطعم هون يا متناقض يا فاشل..<LF>للعلم انا مش ضد التطعيم بس ضد التناقض,OFF
@USER رضاءهم معيب من قال انهم رضو رضاء كامل بأنهم يسلمون الساعه ، لو مانصب عليهم بتخفيض المبلغ ماجان عطوه الساعه يا متعلم يا مذيع ، مع العلم انه مجرد الايهام و مجرد الكذب لايشكل جريمه نصب بل سرقه,NOT
يا شاب لكن عمره ولا ألف عام<LF>يا مسلة، يا مادنة، يا برج حمام<LF>يا ألم رصاص<LF>أوزعة لكن ملعون<LF>مبرى أوى ومسنون!<LF>رسمت وردة وبيت وألب وعلم<LF>ورسمت نفسك<LF>كهل.. شايب.. حنون،<LF>وجمجمة..<LF>فيها سواد العيون! URL,NOT
وصفولي الصبر لقيته خيال وكلام في الحب ، يا دوب يا دوب ينقال واهرب من قلبي اروح على فين ، ليالينا الحلوة في كل مكان مليناها حب احنا الأثنين ، وملينا الدنيا امل.,NOT
يا صباح السعاده يا قلبي بسومه ♥️,NOT
يا فرحتي يا سلوتي يا ضحايا,NOT
@USER يا خاين العشره يا عديم الضمير,OFF
RT @USER: ابغى احد وظيفته بس يأكلني لأني بمرحلة يا أكل وأعيش يا أذاكر وأموت جوع,NOT
يا راد يوسف على يعقوب، يا كاشف ضر ايوب، يا غافر ذنب داود، يا رافع عيسى بن مريم من ايدي اليهود، يا مجيب نداء يونس في الظلمات، يا مصطفي موسى بالكلمات، يا من غفر لآدم خطيئته، ورفع ادريس برحمته، يا من نجا نوحاً من الغرق <LF>انك تحمي سيرسي وتنصرها ع القوم الظالمين يارب العالمين<LF> #cersei URL,NOT
@USER @USER @USER @USER دا هيبقبي يا نهار جمال يا استاذ ممتاز 😂😂😂♥♥♥♥,NOT
يا صباح الأنوار يا حلمٍ حصلي <LF>يا حبيبٍ هيض شجوني بـ فاله .,NOT
يارب تتم على خير يا كريم يا رحمن يا رحيم,NOT
القم يا نصراوي القم يا وضيع جده يا طحلبي القمممم,OFF
فتبسم رسول الله صلى الله عليه وسلم وقال: قد رأيتم فرحته بهذا القدح وإنِ عندما تذوقته وجدته مُراً فخشيتُ إن أشركتكم معي أن يُظهر أحدكم شيئا يفسد على ذاك الرجل فرحتهُبأبى انت وأمى يا رسول الله يا حبيبى وسيدى ورسولى صلى الله عليك وسلم,NOT
موقف الراجل اللى كلمنى وقالى ايوه يا ضياء يا ابنى انا ابوك ده مش راضي يروح من دماغى واحساس الخبطه اللى جات ف قلبى وان فى حاجه غلط ......,NOT
@USER @USER ديموكراتية دى ولا موش ديموكراتية يا متعلمين يا بتوع المدارس 😂😂😂,NOT
يلا يا يونايتد يا قلبي ماهو انا مسكت ديل كلب اسود في ليله سوده 😬,NOT
@USER @USER كلنا يكره الحرب ..و المليشات في طرابلس قامت بمجازر و حروب من اجل الابتزاز و النهب و على من يطالب منها الخروج مجزرة غرغور مثلا #على _فكرة مافيش شخص حمامة سلام يكره او يخاف من الجيش الا اللي خايف من حاجه دايره ياقاتل رقاب يا أ,NOT
@USER يا دين امي يا جدعان 😂😂 يعني مين اللي كان بيقول صراخ طرب و ايام ما محمد محمود اتصاب و الحاج مرتضي طلع و شمت و صفحات الزمالك اللي كانت عايمه علي عومه 😂<LF>و بعدين فين الشماته اللي انت بتقول عليها دي انا مش كاتب حاجه فيها شماته خالص و لو في,NOT
@USER وينك ي عيني مبعد عني هناك؟<LF>وين اتصالك يا بعد كل غالي؟<LF>ان غبت عني .. غابت الروح وياك<LF>تسهر عيوني .. ما تبات الليالي<LF>يا شين وقتي يا غناتي بلياك<LF>عمري بدونك ..لا حشا ما هنالي.<LF>@USER URL,NOT
RT @USER: كفاية وساخة با سيبو جروس يكمل شغل علي نضافة ولة الحتة الأهلاوية ظهرت عندك يا مرتضي يا معرص وعاوز تشتت الزمالك #ادعم_جروس,OFF
يا بتاع السمسم يا مسمسم 🤔💛💛💛💛,NOT
"وفي ناس فهمت وفي ناس كانت فاهمه غلط وفهمها اتصلح وفي نوع لا بفهم ولا حيفهم""كيزان"" 😂 عليكم الله خلو الناس تقول رايها بدون تنمر وبطلوا لينا حركات انكم محتكرين الفهم وانكم فاهمين والباقين حناطير قليلا من الريلاكس يا سقراط يا بن خلدون يا ماركس انت يا بتاع نظرية اخر حبه 🙂",OFF
وداع يا شوق .. يا ذكرى .. يا زمان كان .,NOT
ظهور الجداد الإلكتروني بحسابات جديدة بكثرة (صور الجيش) بالميمز المضحكة و النكات و تخوين كل الثورجية (يا اخواني يا كافر يا شيوعي و جر الجميع في اتجاة المحادثات التي لا تنتهي) هشتاقات لتوجية و إقناع الرأي العام لدعم الجيش و تشويه صورة المهنيين مدعومة بالإعلام و حسابات مشهورة,NOT
حياة حواديت يا روحت يا جيت ؛ وشر وخير وبينهم خيط,NOT
RT @USER: تكفى يا ملكنا تكفى يا ابو فهد امر ملكي ينهي معاناه تكفى يا خادم الحرمين الشريفين تكفى طلبناك يا خادم البيتين ابنائك يا نخون...,NOT
خلتنى اجي عندك واهددددى يا جامد انت يا واد اه يا معدي,NOT
يا عزنا يا تويتر 👍🏻<LF>صامد شيخ البرامج 😅😂<LF>#تعطل_تطبيق_الواتساب <LF>#تعطل_الانستقرام,NOT
RT @USER: @USER يا سعدكم يا اهل الرياض ❤️ بالتوفيق ام فاهد,NOT
